id,severity,dtp_cat,dead_count,injured_count,participants,peop_in_car,veh_category,participant_violations,region,address,exp,child,pedestr,bump,light,village,city,highway,gender,speed,low_distance,op_way,give_way,red_light,bad_grip,bad_visibility,precip,cloudy,fog_snowstorm,houses,yard_exit,r_roadcross,nr_roadcross,school,bridge,industry,mall,long,lat,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,weekday,time_of_day,week,pickup_cluster,distance
2454024,0,Наезд на стоящее ТС,0,1,2,1,1,Неправильный выбор дистанции,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 590 км",13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,31.3603,58.6608,1,0,0,8500,480,12.0,5,2,0,3,20,14,16.209980091651413
2454024,1,Наезд на стоящее ТС,0,1,2,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 590 км",34.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,31.3603,58.6608,0,0,1,2500,100,5.0,5,2,0,3,20,14,16.209980091651413
2454351,0,Столкновение,0,1,3,2,0,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 556 км",10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.513767,58.921575,0,1,0,1700,150,12.0,8,2,0,3,31,14,46.518470570736184
2454351,0,Столкновение,0,1,3,1,1,Неправильный выбор дистанции,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 556 км",15.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31.513767,58.921575,1,0,0,12000,500,7.0,8,2,0,3,31,14,46.518470570736184
2452357,0,Столкновение,0,1,2,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 582 км",14.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.3779,58.0816,1,0,0,12000,500,7.0,8,3,0,6,32,6,49.470230796540456
2452357,1,Столкновение,0,1,2,1,1,Неправильный выбор дистанции,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 582 км",7.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.3779,58.0816,1,0,0,12000,400,17.0,8,3,0,6,32,6,49.470230796540456
2454741,2,Столкновение,1,0,5,4,0,,Чудовский район,"Спасская полисть-Малая Вишера-Любытино-Боровичи, 7 км",18.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.65307,58.895712,0,0,1,1200,75,11.0,1,6,1,4,4,14,46.997748913316244
2454741,2,Столкновение,1,0,5,1,0,"Несоответствие скорости конкретным условиям движения, Выезд на полосу встречного движения",Чудовский район,"Спасская полисть-Малая Вишера-Любытино-Боровичи, 7 км",6.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.65307,58.895712,0,0,1,1200,90,8.0,1,6,1,4,4,14,46.997748913316244
2455655,1,Столкновение,0,2,4,1,0,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",41.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,31.514443,58.922777,0,0,1,1500,200,15.0,10,3,0,5,42,14,46.65759516492519
2455655,1,Столкновение,0,2,4,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",14.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,31.514443,58.922777,1,0,0,11000,400,1.0,10,3,0,5,42,14,46.65759516492519
2455655,2,Столкновение,0,2,4,2,0,"Нарушение правил расположения ТС на проезжей части, Несоответствие скорости конкретным условиям движения",Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",43.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,31.514443,58.922777,0,0,1,1200,98,9.0,10,3,0,5,42,14,46.65759516492519
2450622,1,Столкновение,0,1,3,1,0,Неправильный выбор дистанции,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 558 км",15.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.310556,58.518889,0,1,0,1700,150,7.0,9,4,0,4,39,0,2.406350033970737
2450622,2,Столкновение,0,1,3,2,0,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 558 км",9.0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.310556,58.518889,0,0,1,1400,110,4.0,9,4,0,4,39,0,2.406350033970737
2455515,0,Столкновение,0,2,5,1,0,Несоблюдение очередности проезда,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",21.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,31.1545,58.4516,0,1,0,1400,80,5.0,3,4,0,7,11,0,10.377860918083178
2455515,0,Столкновение,0,2,5,4,0,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",11.0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,31.1545,58.4516,0,0,1,1200,90,13.0,3,4,0,7,11,0,10.377860918083178
2451534,1,Наезд на препятствие,0,1,3,3,0,Нарушение правил расположения ТС на проезжей части,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 553 км",10.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.48922,58.884249,0,1,0,2400,250,5.0,11,3,0,4,47,14,42.135924117467766
2592448,2,Наезд на стоящее ТС,0,1,2,2,0,Нарушение правил расположения ТС на проезжей части,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 565 км",43.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.547091,58.992205,0,0,1,1200,98,4.0,7,1,0,4,27,14,54.58394172132101
2449583,1,Опрокидывание,0,1,1,1,1,Другие нарушения ПДД водителем,Чудовский район,"Спасская полисть-Малая Вишера-Любытино-Боровичи, 6 км",9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,31.629853,58.903183,1,0,0,9000,400,1.0,11,1,0,5,48,14,47.12444488675355
2450556,1,Опрокидывание,0,1,1,1,1,Нарушение правил расположения ТС на проезжей части,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 558 км",21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31.3136,58.5553,1,0,0,3000,150,4.0,1,5,1,0,4,0,4.412553426141436
2451358,2,Столкновение,1,1,2,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 564 км",9.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.32,58.59,1,0,0,12000,500,0.0,9,0,0,0,39,0,8.013380445583719
2451358,2,Столкновение,1,1,2,1,0,"Выезд на полосу встречного движения, Другие нарушения ПДД водителем",Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 564 км",23.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.32,58.59,0,0,1,1500,180,4.0,9,0,0,0,39,0,8.013380445583719
2451548,1,Столкновение,0,2,4,3,0,Несоблюдение очередности проезда перекрестков,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 558 км",9.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,31.51352,58.921531,1,0,0,2500,140,10.0,11,3,0,3,45,14,46.50949494003897
2451548,0,Столкновение,0,2,4,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 558 км",14.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,31.51352,58.921531,1,0,0,7000,250,9.0,11,3,0,3,45,14,46.50949494003897
2455867,0,Столкновение,0,1,2,1,0,Неправильный выбор дистанции,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 551 км",15.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.2941,58.5211,0,0,1,1300,150,10.0,7,1,0,2,28,0,1.4234682990559857
2455867,1,Столкновение,0,1,2,1,0,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 551 км",11.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31.2941,58.5211,0,1,0,1300,80,2.0,7,1,0,2,28,0,1.4234682990559857
2451542,2,Наезд на пешехода,1,0,2,1,1,Другие нарушения ПДД водителем,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",22.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.514014,58.922168,1,0,0,8000,540,15.0,11,1,0,7,47,14,46.58559554778272
2530603,2,Столкновение,1,1,2,1,1,Выезд на полосу встречного движения,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 553 км",41.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.489477,58.884592,0,0,1,1500,180,12.0,12,5,1,7,52,14,42.17674395182041
2530603,2,Столкновение,1,1,2,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 553 км",18.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.489477,58.884592,0,0,1,1500,180,9.0,12,5,1,7,52,14,42.17674395182041
2451870,2,Столкновение,2,0,3,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 589 км",17.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.332,58.3403,1,0,0,12000,500,7.0,2,6,1,5,8,0,20.61963996366194
2451870,2,Столкновение,2,0,3,2,0,Выезд на полосу встречного движения,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 589 км",8.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.332,58.3403,0,0,1,1300,120,10.0,2,6,1,5,8,0,20.61963996366194
2453230,1,Наезд на пешехода,0,1,2,1,0,"Нарушение правил расположения ТС на проезжей части, Отказ водителя от прохождения медицинского освидетельствования на состояние опьянения",Чудовский район,"д Маслено, ул Новгородская, 23",6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31.663284,58.869165,0,0,1,1100,75,12.0,6,0,0,6,25,14,44.71676901594676
2453444,1,Столкновение,0,1,2,1,2,Несоблюдение очередности проезда,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",15.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,31.5025,58.9269,0,0,1,1500,150,3.0,10,3,0,5,40,14,46.89239187050944
2453444,0,Столкновение,0,1,2,1,1,,Чудовский район,"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 557 км",16.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,31.5025,58.9269,1,0,0,8000,540,18.0,10,3,0,5,40,14,46.89239187050944
2452365,0,Столкновение,0,2,3,1,0,,Холмский район,"г Холм, ул Урицкого, 6",4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,31.2931,57.2461,0,0,1,1300,120,4.0,8,6,1,6,32,6,141.97557075507365
2452365,1,Столкновение,0,2,3,2,0,Несоблюдение очередности проезда,Холмский район,"г Холм, ул Урицкого, 6",7.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,31.2931,57.2461,0,0,1,1500,150,17.0,8,6,1,6,32,6,141.97557075507365
3032232,1,Наезд на велосипедиста,0,1,2,1,0,,Холмский район,"г Холм, ул Урицкого, 33 27",7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31.183383,57.146106,1,0,0,1700,250,15.0,9,1,0,5,38,6,153.17317018353265
2454753,2,Съезд с дороги,0,1,2,2,0,Несоответствие скорости конкретным условиям движения,Холмский район,"Шимск-Старая Русса-Локня-Невель, 146 км",2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,31.135941,57.194686,0,0,1,1500,130,9.0,1,2,0,7,1,6,147.89798494775488
2450569,2,Съезд с дороги,0,1,2,2,0,Другие нарушения ПДД водителем,Холмский район,"д Чекуново, Шимск-Старая Русса-Локня-Невель, 142 км",13.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,31.136831,57.198394,0,0,1,1200,120,3.0,1,5,1,0,3,6,147.4834293026014
2454930,2,Столкновение,0,3,4,2,1,,Холмский район,"г Холм, Шимск-Старая Русса-Локня-Невель, 152 км",19.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,31.16257,57.15398,1,0,0,12000,400,8.0,8,0,0,5,32,6,152.34443312140462
2454930,1,Столкновение,0,3,4,2,0,"Несоблюдение очередности проезда перекрестков, Несоблюдение требований ОСАГО",Холмский район,"г Холм, Шимск-Старая Русса-Локня-Невель, 152 км",1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,31.16257,57.15398,0,0,1,1400,110,7.0,8,0,0,5,32,6,152.34443312140462
